2021-12-29 18:46:40,360 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:46:43,397 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:46:46,399 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:46:49,485 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:46:52,513 WARNING teapot; assault rifle; revolver spotted
2021-12-29 18:46:55,551 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:46:58,664 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:47:01,748 WARNING buckle; teapot; Polaroid camera spotted
2021-12-29 18:47:04,826 WARNING assault rifle; Polaroid camera; buckle spotted
2021-12-29 18:47:07,841 WARNING assault rifle; Polaroid camera; revolver spotted
2021-12-29 18:47:10,973 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:47:13,978 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:47:17,094 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:47:20,109 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:47:23,150 WARNING teapot; Polaroid camera; reflex camera spotted
2021-12-29 18:47:26,222 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:47:29,242 WARNING teapot; assault rifle; seat belt spotted
2021-12-29 18:47:32,314 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:47:35,387 WARNING assault rifle; seat belt; Polaroid camera spotted
2021-12-29 18:47:38,495 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:47:41,522 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:47:44,553 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:47:47,591 WARNING teapot; assault rifle; seat belt spotted
2021-12-29 18:47:50,642 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:47:53,654 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:47:56,695 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:47:59,775 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:48:02,864 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:48:05,945 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:48:09,027 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:48:12,143 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:48:15,234 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:48:18,333 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:48:21,438 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:48:24,444 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:48:27,519 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:48:30,638 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:48:33,745 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:48:36,756 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:48:39,840 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:48:42,951 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:48:45,957 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:48:48,998 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:48:52,034 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:48:55,123 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:48:58,208 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:49:01,332 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:49:04,338 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:49:07,365 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:49:10,472 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:49:13,506 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:49:16,604 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:49:19,631 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:49:22,680 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:49:25,798 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:49:28,914 WARNING teapot; Polaroid camera; assault rifle spotted
2021-12-29 18:49:31,932 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:49:35,081 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:49:38,217 WARNING teapot; Polaroid camera; assault rifle spotted
2021-12-29 18:49:41,273 WARNING assault rifle; buckle; Polaroid camera spotted
2021-12-29 18:49:44,316 WARNING assault rifle; revolver; buckle spotted
2021-12-29 18:49:47,453 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:49:50,565 WARNING assault rifle; Polaroid camera; buckle spotted
2021-12-29 18:49:53,651 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:49:56,702 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:49:59,826 WARNING teapot; Polaroid camera; assault rifle spotted
2021-12-29 18:50:02,858 WARNING teapot; Polaroid camera; assault rifle spotted
2021-12-29 18:50:05,979 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:50:09,003 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:50:12,057 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:50:15,063 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:50:18,165 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:50:21,283 WARNING assault rifle; revolver; teapot spotted
2021-12-29 18:50:24,348 WARNING assault rifle; buckle; teapot spotted
2021-12-29 18:50:27,378 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:50:30,508 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:50:33,577 WARNING teapot; buckle; seat belt spotted
2021-12-29 18:50:36,591 WARNING teapot; assault rifle; seat belt spotted
2021-12-29 18:50:39,716 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:50:42,737 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:50:45,741 WARNING assault rifle; buckle; teapot spotted
2021-12-29 18:50:48,865 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:50:51,891 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:50:55,023 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:50:58,089 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:51:01,174 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:51:04,285 WARNING assault rifle; Polaroid camera; reflex camera spotted
2021-12-29 18:51:07,349 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:51:10,357 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:51:13,482 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:51:16,541 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:51:19,565 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:51:22,699 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:51:25,703 WARNING teapot; assault rifle; revolver spotted
2021-12-29 18:51:28,822 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:51:31,851 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:51:34,864 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:51:37,873 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:51:40,882 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:51:43,991 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:51:47,074 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:51:50,102 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:51:53,205 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:51:56,327 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:51:59,428 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:52:02,496 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:52:05,573 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:52:08,625 WARNING assault rifle; buckle; teapot spotted
2021-12-29 18:52:11,674 WARNING teapot; Polaroid camera; assault rifle spotted
2021-12-29 18:52:14,693 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:52:17,814 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:52:20,824 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:52:23,849 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:52:26,860 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:52:29,925 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:52:32,930 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:52:35,988 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:52:39,104 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:52:42,164 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:52:45,284 WARNING teapot; buckle; assault rifle spotted
2021-12-29 18:52:48,402 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:52:51,524 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:52:54,641 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:52:57,659 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:53:00,754 WARNING buckle; assault rifle; teapot spotted
2021-12-29 18:53:03,803 WARNING teapot; assault rifle; revolver spotted
2021-12-29 18:53:06,857 WARNING assault rifle; buckle; teapot spotted
2021-12-29 18:53:09,873 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:53:12,933 WARNING teapot; assault rifle; seat belt spotted
2021-12-29 18:53:16,051 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:53:19,101 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:53:22,202 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:53:25,277 WARNING assault rifle; buckle; Polaroid camera spotted
2021-12-29 18:53:28,400 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:53:31,403 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:53:34,435 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:53:37,555 WARNING assault rifle; revolver; teapot spotted
2021-12-29 18:53:40,681 WARNING assault rifle; buckle; teapot spotted
2021-12-29 18:53:43,755 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:53:46,825 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:53:49,917 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:53:53,037 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:53:56,122 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:53:59,137 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:54:02,181 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:54:05,187 WARNING assault rifle; revolver; Polaroid camera spotted
2021-12-29 18:54:08,252 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:54:11,340 WARNING teapot; Polaroid camera; assault rifle spotted
2021-12-29 18:54:14,387 WARNING assault rifle; buckle; teapot spotted
2021-12-29 18:54:17,502 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:54:20,586 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:54:23,608 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:54:26,721 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:54:29,834 WARNING teapot; assault rifle; buckle spotted
2021-12-29 18:54:32,859 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:54:35,880 WARNING assault rifle; buckle; reflex camera spotted
2021-12-29 18:54:38,957 WARNING assault rifle; revolver; teapot spotted
2021-12-29 18:54:42,110 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:54:45,204 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:54:48,305 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:54:51,459 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:54:54,577 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:54:57,705 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:55:00,745 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:55:03,819 WARNING teapot; assault rifle; seat belt spotted
2021-12-29 18:55:06,958 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:55:10,033 WARNING teapot; assault rifle; seat belt spotted
2021-12-29 18:55:13,066 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:55:16,143 WARNING assault rifle; seat belt; teapot spotted
2021-12-29 18:55:19,145 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:55:22,236 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:55:25,242 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:55:28,319 WARNING assault rifle; buckle; teapot spotted
2021-12-29 18:55:31,385 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:55:34,474 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:55:37,508 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:55:40,600 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:55:43,706 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:55:46,746 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:55:49,793 WARNING teapot; assault rifle; seat belt spotted
2021-12-29 18:55:52,873 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:55:55,945 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:55:59,044 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:56:02,135 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:56:05,198 WARNING assault rifle; Polaroid camera; seat belt spotted
2021-12-29 18:56:08,294 WARNING assault rifle; Polaroid camera; seat belt spotted
2021-12-29 18:56:11,426 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:56:14,524 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:56:17,567 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:56:20,633 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:56:23,695 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:56:26,834 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:56:29,949 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:56:33,042 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:56:36,184 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:56:39,300 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:56:42,314 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:56:45,384 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:56:48,423 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:56:51,514 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:56:54,636 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:56:57,674 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:57:00,776 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:57:03,806 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:57:06,895 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:57:10,041 WARNING assault rifle; buckle; teapot spotted
2021-12-29 18:57:13,080 WARNING teapot; assault rifle; Polaroid camera spotted
2021-12-29 18:57:16,144 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:57:19,165 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:57:22,255 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:57:25,281 WARNING assault rifle; revolver; teapot spotted
2021-12-29 18:57:28,393 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:57:31,419 WARNING assault rifle; revolver; teapot spotted
2021-12-29 18:57:34,458 WARNING assault rifle; revolver; teapot spotted
2021-12-29 18:57:37,555 WARNING assault rifle; seat belt; Polaroid camera spotted
2021-12-29 18:57:40,635 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:57:43,672 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:57:46,674 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:57:49,784 WARNING assault rifle; Polaroid camera; teapot spotted
2021-12-29 18:57:52,891 WARNING assault rifle; teapot; revolver spotted
2021-12-29 18:57:55,915 WARNING assault rifle; revolver; Polaroid camera spotted
2021-12-29 18:57:59,007 WARNING assault rifle; teapot; seat belt spotted
2021-12-29 18:58:02,100 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:58:05,180 WARNING assault rifle; teapot; buckle spotted
2021-12-29 18:58:08,271 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:58:11,289 WARNING assault rifle; teapot; Polaroid camera spotted
2021-12-29 18:58:14,424 WARNING assault rifle; teapot; Polaroid camera spotted
